Date,D,CT,FT,IT
2015/7/2,77437,62.8,65.3,70.4
2015/7/2,72863,62.8,65.3,70.4
2015/7/2,69862,62.8,65.3,70.4
2015/7/2,67951,62.8,65.3,70.4
2015/7/2,67153,62.8,65.3,70.4
2015/7/2,68405,62.8,65.3,70.4
2015/7/2,71204,62.8,65.3,70.4
2015/7/2,75033,62.8,65.3,70.4
2015/7/2,78999,62.8,65.3,70.4
2015/7/2,82401,62.8,65.3,70.4
2015/7/2,85489,62.8,65.3,70.4
2015/7/2,88452,62.8,65.3,70.4
2015/7/2,90991,62.8,65.3,70.4
2015/7/2,93456,62.8,65.3,70.4
2015/7/2,95601,62.8,65.3,70.4
2015/7/2,97046,62.8,65.3,70.4
2015/7/2,97627,62.8,65.3,70.4
2015/7/2,97675,62.8,65.3,70.4
2015/7/2,96420,62.8,65.3,70.4
2015/7/2,93971,62.8,65.3,70.4
2015/7/2,91118,62.8,65.3,70.4
2015/7/2,89650,62.8,65.3,70.4
2015/7/2,87493,62.8,65.3,70.4
2015/7/2,81759,62.8,65.3,70.4
2015/7/3,75509,68,63.9,69.9
2015/7/3,70928,68,63.9,69.9
2015/7/3,67829,68,63.9,69.9
2015/7/3,65731,68,63.9,69.9
2015/7/3,64468,68,63.9,69.9
2015/7/3,64617,68,63.9,69.9
2015/7/3,65541,68,63.9,69.9
2015/7/3,66816,68,63.9,69.9
2015/7/3,70175,68,63.9,69.9
2015/7/3,75011,68,63.9,69.9
2015/7/3,79584,68,63.9,69.9
2015/7/3,83066,68,63.9,69.9
2015/7/3,85636,68,63.9,69.9
2015/7/3,87807,68,63.9,69.9
2015/7/3,89648,68,63.9,69.9
2015/7/3,90947,68,63.9,69.9
2015/7/3,91958,68,63.9,69.9
2015/7/3,92516,68,63.9,69.9
2015/7/3,92032,68,63.9,69.9
2015/7/3,89891,68,63.9,69.9
2015/7/3,86886,68,63.9,69.9
2015/7/3,85254,68,63.9,69.9
2015/7/3,83291,68,63.9,69.9
2015/7/3,78879,68,63.9,69.9
2015/7/4,73880,72.2,66.5,71.9
2015/7/4,69170,72.2,66.5,71.9
2015/7/4,65909,72.2,66.5,71.9
2015/7/4,63747,72.2,66.5,71.9
2015/7/4,62427,72.2,66.5,71.9
2015/7/4,61990,72.2,66.5,71.9
2015/7/4,61749,72.2,66.5,71.9
2015/7/4,61924,72.2,66.5,71.9
2015/7/4,65173,72.2,66.5,71.9
2015/7/4,70371,72.2,66.5,71.9
2015/7/4,75670,72.2,66.5,71.9
2015/7/4,80105,72.2,66.5,71.9
2015/7/4,83562,72.2,66.5,71.9
2015/7/4,85799,72.2,66.5,71.9
2015/7/4,87258,72.2,66.5,71.9
2015/7/4,88461,72.2,66.5,71.9
2015/7/4,89592,72.2,66.5,71.9
2015/7/4,90115,72.2,66.5,71.9
2015/7/4,89556,72.2,66.5,71.9
2015/7/4,87362,72.2,66.5,71.9
2015/7/4,84060,72.2,66.5,71.9
2015/7/4,81616,72.2,66.5,71.9
2015/7/4,79465,72.2,66.5,71.9
2015/7/4,76962,72.2,66.5,71.9
2015/7/5,73499,76,71.9,73.3
2015/7/5,69123,76,71.9,73.3
2015/7/5,65684,76,71.9,73.3
2015/7/5,63407,76,71.9,73.3
2015/7/5,62006,76,71.9,73.3
2015/7/5,61741,76,71.9,73.3
2015/7/5,61426,76,71.9,73.3
2015/7/5,61889,76,71.9,73.3
2015/7/5,65234,76,71.9,73.3
2015/7/5,70541,76,71.9,73.3
2015/7/5,76446,76,71.9,73.3
2015/7/5,81560,76,71.9,73.3
2015/7/5,86259,76,71.9,73.3
2015/7/5,90197,76,71.9,73.3
2015/7/5,93245,76,71.9,73.3
2015/7/5,95468,76,71.9,73.3
2015/7/5,97478,76,71.9,73.3
2015/7/5,98745,76,71.9,73.3
2015/7/5,98773,76,71.9,73.3
2015/7/5,97116,76,71.9,73.3
2015/7/5,94393,76,71.9,73.3
2015/7/5,93023,76,71.9,73.3
2015/7/5,90712,76,71.9,73.3
2015/7/5,84847,76,71.9,73.3
2015/7/6,78546,78.4,73.5,74.2
2015/7/6,73890,78.4,73.5,74.2
2015/7/6,70589,78.4,73.5,74.2
2015/7/6,68627,78.4,73.5,74.2
2015/7/6,68070,78.4,73.5,74.2
2015/7/6,69453,78.4,73.5,74.2
2015/7/6,72763,78.4,73.5,74.2
2015/7/6,77737,78.4,73.5,74.2
2015/7/6,83383,78.4,73.5,74.2
2015/7/6,88690,78.4,73.5,74.2
2015/7/6,93981,78.4,73.5,74.2
2015/7/6,99120,78.4,73.5,74.2
2015/7/6,103833,78.4,73.5,74.2
2015/7/6,107512,78.4,73.5,74.2
2015/7/6,110262,78.4,73.5,74.2
2015/7/6,111839,78.4,73.5,74.2
2015/7/6,112499,78.4,73.5,74.2
2015/7/6,112783,78.4,73.5,74.2
2015/7/6,111767,78.4,73.5,74.2
2015/7/6,109311,78.4,73.5,74.2
2015/7/6,105673,78.4,73.5,74.2
2015/7/6,103647,78.4,73.5,74.2
2015/7/6,100323,78.4,73.5,74.2
2015/7/6,93076,78.4,73.5,74.2
2015/7/7,86034,69,72.9,74.8
2015/7/7,80824,69,72.9,74.8
2015/7/7,77258,69,72.9,74.8
2015/7/7,75037,69,72.9,74.8
2015/7/7,74129,69,72.9,74.8
2015/7/7,75144,69,72.9,74.8
2015/7/7,78335,69,72.9,74.8
2015/7/7,82385,69,72.9,74.8
2015/7/7,86842,69,72.9,74.8
2015/7/7,90765,69,72.9,74.8
2015/7/7,93967,69,72.9,74.8
2015/7/7,97057,69,72.9,74.8
2015/7/7,98746,69,72.9,74.8
2015/7/7,99626,69,72.9,74.8
2015/7/7,100269,69,72.9,74.8
2015/7/7,99832,69,72.9,74.8
2015/7/7,99402,69,72.9,74.8
2015/7/7,98749,69,72.9,74.8
2015/7/7,96977,69,72.9,74.8
2015/7/7,94756,69,72.9,74.8
2015/7/7,92471,69,72.9,74.8
2015/7/7,91560,69,72.9,74.8
2015/7/7,89363,69,72.9,74.8
2015/7/7,83322,69,72.9,74.8
2015/7/8,77171,62.5,62.9,62.7
2015/7/8,72925,62.5,62.9,62.7
2015/7/8,70227,62.5,62.9,62.7
2015/7/8,68448,62.5,62.9,62.7
2015/7/8,67878,62.5,62.9,62.7
2015/7/8,68970,62.5,62.9,62.7
2015/7/8,72026,62.5,62.9,62.7
2015/7/8,75985,62.5,62.9,62.7
2015/7/8,80518,62.5,62.9,62.7
2015/7/8,84230,62.5,62.9,62.7
2015/7/8,87774,62.5,62.9,62.7
2015/7/8,90355,62.5,62.9,62.7
2015/7/8,92526,62.5,62.9,62.7
2015/7/8,94401,62.5,62.9,62.7
2015/7/8,95930,62.5,62.9,62.7
2015/7/8,96277,62.5,62.9,62.7
2015/7/8,96020,62.5,62.9,62.7
2015/7/8,95956,62.5,62.9,62.7
2015/7/8,95334,62.5,62.9,62.7
2015/7/8,93915,62.5,62.9,62.7
2015/7/8,91916,62.5,62.9,62.7
2015/7/8,91451,62.5,62.9,62.7
2015/7/8,89410,62.5,62.9,62.7
2015/7/8,83755,62.5,62.9,62.7
2015/7/9,78238,66.3,66.6,69.4
2015/7/9,73926,66.3,66.6,69.4
2015/7/9,71250,66.3,66.6,69.4
2015/7/9,69507,66.3,66.6,69.4
2015/7/9,68835,66.3,66.6,69.4
2015/7/9,69973,66.3,66.6,69.4
2015/7/9,73409,66.3,66.6,69.4
2015/7/9,77383,66.3,66.6,69.4
2015/7/9,81700,66.3,66.6,69.4
2015/7/9,85628,66.3,66.6,69.4
2015/7/9,89224,66.3,66.6,69.4
2015/7/9,92748,66.3,66.6,69.4
2015/7/9,95552,66.3,66.6,69.4
2015/7/9,98083,66.3,66.6,69.4
2015/7/9,100416,66.3,66.6,69.4
2015/7/9,101715,66.3,66.6,69.4
2015/7/9,102551,66.3,66.6,69.4
2015/7/9,103118,66.3,66.6,69.4
2015/7/9,102139,66.3,66.6,69.4
2015/7/9,100017,66.3,66.6,69.4
2015/7/9,97491,66.3,66.6,69.4
2015/7/9,96180,66.3,66.6,69.4
2015/7/9,93680,66.3,66.6,69.4
2015/7/9,87363,66.3,66.6,69.4
2015/7/10,80766,71.5,68.9,68
2015/7/10,75865,71.5,68.9,68
2015/7/10,72397,71.5,68.9,68
2015/7/10,70305,71.5,68.9,68
2015/7/10,69573,71.5,68.9,68
2015/7/10,70541,71.5,68.9,68
2015/7/10,73469,71.5,68.9,68
2015/7/10,77469,71.5,68.9,68
2015/7/10,82450,71.5,68.9,68
2015/7/10,87564,71.5,68.9,68
2015/7/10,92232,71.5,68.9,68
2015/7/10,96722,71.5,68.9,68
2015/7/10,100181,71.5,68.9,68
2015/7/10,103080,71.5,68.9,68
2015/7/10,105469,71.5,68.9,68
2015/7/10,106781,71.5,68.9,68
2015/7/10,107510,71.5,68.9,68
2015/7/10,107379,71.5,68.9,68
2015/7/10,106108,71.5,68.9,68
2015/7/10,103649,71.5,68.9,68
2015/7/10,99944,71.5,68.9,68
2015/7/10,97737,71.5,68.9,68
2015/7/10,95245,71.5,68.9,68
2015/7/10,88978,71.5,68.9,68
2015/7/11,82316,73.7,72.6,68.9
2015/7/11,76903,73.7,72.6,68.9
2015/7/11,72889,73.7,72.6,68.9
2015/7/11,70402,73.7,72.6,68.9
2015/7/11,68767,73.7,72.6,68.9
2015/7/11,68548,73.7,72.6,68.9
2015/7/11,68868,73.7,72.6,68.9
2015/7/11,70034,73.7,72.6,68.9
2015/7/11,74298,73.7,72.6,68.9
2015/7/11,80461,73.7,72.6,68.9
2015/7/11,86703,73.7,72.6,68.9
2015/7/11,92067,73.7,72.6,68.9
2015/7/11,96248,73.7,72.6,68.9
2015/7/11,99288,73.7,72.6,68.9
2015/7/11,101784,73.7,72.6,68.9
2015/7/11,103467,73.7,72.6,68.9
2015/7/11,104678,73.7,72.6,68.9
2015/7/11,105107,73.7,72.6,68.9
2015/7/11,104810,73.7,72.6,68.9
2015/7/11,103044,73.7,72.6,68.9
2015/7/11,100015,73.7,72.6,68.9
2015/7/11,97998,73.7,72.6,68.9
2015/7/11,95719,73.7,72.6,68.9
2015/7/11,89981,73.7,72.6,68.9
2015/7/12,83871,75,74.6,76
2015/7/12,78797,75,74.6,76
2015/7/12,74957,75,74.6,76
2015/7/12,72274,75,74.6,76
2015/7/12,70516,75,74.6,76
2015/7/12,69713,75,74.6,76
2015/7/12,69469,75,74.6,76
2015/7/12,69689,75,74.6,76
2015/7/12,73877,75,74.6,76
2015/7/12,80646,75,74.6,76
2015/7/12,87193,75,74.6,76
2015/7/12,93152,75,74.6,76
2015/7/12,98409,75,74.6,76
2015/7/12,102802,75,74.6,76
2015/7/12,106271,75,74.6,76
2015/7/12,108904,75,74.6,76
2015/7/12,111202,75,74.6,76
2015/7/12,112870,75,74.6,76
2015/7/12,113687,75,74.6,76
2015/7/12,112595,75,74.6,76
2015/7/12,109427,75,74.6,76
2015/7/12,107073,75,74.6,76
2015/7/12,104245,75,74.6,76
2015/7/12,97067,75,74.6,76
2015/7/13,89327,78,72.1,74.2
2015/7/13,83638,78,72.1,74.2
2015/7/13,79680,78,72.1,74.2
2015/7/13,77046,78,72.1,74.2
2015/7/13,76107,78,72.1,74.2
2015/7/13,77070,78,72.1,74.2
2015/7/13,80182,78,72.1,74.2
2015/7/13,84738,78,72.1,74.2
2015/7/13,90907,78,72.1,74.2
2015/7/13,97204,78,72.1,74.2
2015/7/13,102975,78,72.1,74.2
2015/7/13,108409,78,72.1,74.2
2015/7/13,113210,78,72.1,74.2
2015/7/13,116463,78,72.1,74.2
2015/7/13,118945,78,72.1,74.2
2015/7/13,120704,78,72.1,74.2
2015/7/13,122187,78,72.1,74.2
2015/7/13,123397,78,72.1,74.2
2015/7/13,123209,78,72.1,74.2
2015/7/13,121243,78,72.1,74.2
2015/7/13,117666,78,72.1,74.2
2015/7/13,114724,78,72.1,74.2
2015/7/13,110211,78,72.1,74.2
2015/7/13,101798,78,72.1,74.2
2015/7/14,93673,78,73.8,77.6
2015/7/14,87630,78,73.8,77.6
2015/7/14,83289,78,73.8,77.6
2015/7/14,80504,78,73.8,77.6
2015/7/14,78935,78,73.8,77.6
2015/7/14,79711,78,73.8,77.6
2015/7/14,82658,78,73.8,77.6
2015/7/14,86918,78,73.8,77.6
2015/7/14,93130,78,73.8,77.6
2015/7/14,99060,78,73.8,77.6
2015/7/14,104546,78,73.8,77.6
2015/7/14,109894,78,73.8,77.6
2015/7/14,114176,78,73.8,77.6
2015/7/14,117422,78,73.8,77.6
2015/7/14,120040,78,73.8,77.6
2015/7/14,121332,78,73.8,77.6
2015/7/14,121783,78,73.8,77.6
2015/7/14,121281,78,73.8,77.6
2015/7/14,119640,78,73.8,77.6
2015/7/14,116419,78,73.8,77.6
2015/7/14,111897,78,73.8,77.6
2015/7/14,108665,78,73.8,77.6
2015/7/14,105050,78,73.8,77.6
2015/7/14,96908,78,73.8,77.6
2015/7/15,88778,68.2,67,72.1
2015/7/15,82943,68.2,67,72.1
2015/7/15,78749,68.2,67,72.1
2015/7/15,75902,68.2,67,72.1
2015/7/15,74533,68.2,67,72.1
2015/7/15,74871,68.2,67,72.1
2015/7/15,77711,68.2,67,72.1
2015/7/15,81473,68.2,67,72.1
2015/7/15,86557,68.2,67,72.1
2015/7/15,91246,68.2,67,72.1
2015/7/15,95921,68.2,67,72.1
2015/7/15,100239,68.2,67,72.1
2015/7/15,104247,68.2,67,72.1
2015/7/15,107528,68.2,67,72.1
2015/7/15,110337,68.2,67,72.1
2015/7/15,112361,68.2,67,72.1
2015/7/15,113188,68.2,67,72.1
2015/7/15,113265,68.2,67,72.1
2015/7/15,110989,68.2,67,72.1
2015/7/15,109453,68.2,67,72.1
2015/7/15,105890,68.2,67,72.1
2015/7/15,103795,68.2,67,72.1
2015/7/15,100396,68.2,67,72.1
2015/7/15,93295,68.2,67,72.1
2015/7/16,85847,69.4,65.2,71.9
2015/7/16,80466,69.4,65.2,71.9
2015/7/16,76694,69.4,65.2,71.9
2015/7/16,74337,69.4,65.2,71.9
2015/7/16,73306,69.4,65.2,71.9
2015/7/16,74159,69.4,65.2,71.9
2015/7/16,77337,69.4,65.2,71.9
2015/7/16,81414,69.4,65.2,71.9
2015/7/16,86440,69.4,65.2,71.9
2015/7/16,91336,69.4,65.2,71.9
2015/7/16,95977,69.4,65.2,71.9
2015/7/16,100537,69.4,65.2,71.9
2015/7/16,104203,69.4,65.2,71.9
2015/7/16,107221,69.4,65.2,71.9
2015/7/16,110184,69.4,65.2,71.9
2015/7/16,112113,69.4,65.2,71.9
2015/7/16,113061,69.4,65.2,71.9
2015/7/16,113359,69.4,65.2,71.9
2015/7/16,112322,69.4,65.2,71.9
2015/7/16,110329,69.4,65.2,71.9
2015/7/16,107651,69.4,65.2,71.9
2015/7/16,106087,69.4,65.2,71.9
2015/7/16,102648,69.4,65.2,71.9
2015/7/16,95816,69.4,65.2,71.9
2015/7/17,88916,80,74.2,77.6
2015/7/17,83677,80,74.2,77.6
2015/7/17,79987,80,74.2,77.6
2015/7/17,77646,80,74.2,77.6
2015/7/17,76455,80,74.2,77.6
2015/7/17,77552,80,74.2,77.6
2015/7/17,81033,80,74.2,77.6
2015/7/17,85255,80,74.2,77.6
2015/7/17,91263,80,74.2,77.6
2015/7/17,97740,80,74.2,77.6
2015/7/17,104061,80,74.2,77.6
2015/7/17,109864,80,74.2,77.6
2015/7/17,114918,80,74.2,77.6
2015/7/17,118909,80,74.2,77.6
2015/7/17,122148,80,74.2,77.6
2015/7/17,124247,80,74.2,77.6
2015/7/17,124706,80,74.2,77.6
2015/7/17,124482,80,74.2,77.6
2015/7/17,123338,80,74.2,77.6
2015/7/17,120474,80,74.2,77.6
2015/7/17,116570,80,74.2,77.6
2015/7/17,113478,80,74.2,77.6
2015/7/17,109784,80,74.2,77.6
2015/7/17,102305,80,74.2,77.6
2015/7/18,94666,82.5,78.8,77.3
2015/7/18,88285,82.5,78.8,77.3
2015/7/18,83239,82.5,78.8,77.3
2015/7/18,79744,82.5,78.8,77.3
2015/7/18,77691,82.5,78.8,77.3
2015/7/18,76960,82.5,78.8,77.3
2015/7/18,77423,82.5,78.8,77.3
2015/7/18,78550,82.5,78.8,77.3
2015/7/18,83807,82.5,78.8,77.3
2015/7/18,91154,82.5,78.8,77.3
2015/7/18,98727,82.5,78.8,77.3
2015/7/18,105039,82.5,78.8,77.3
2015/7/18,109763,82.5,78.8,77.3
2015/7/18,112737,82.5,78.8,77.3
2015/7/18,114884,82.5,78.8,77.3
2015/7/18,116780,82.5,78.8,77.3
2015/7/18,118213,82.5,78.8,77.3
2015/7/18,118989,82.5,78.8,77.3
2015/7/18,118459,82.5,78.8,77.3
2015/7/18,116006,82.5,78.8,77.3
2015/7/18,112445,82.5,78.8,77.3
2015/7/18,109147,82.5,78.8,77.3
2015/7/18,105748,82.5,78.8,77.3
2015/7/18,99095,82.5,78.8,77.3
2015/7/19,92204,82.1,79,80.6
2015/7/19,86237,82.1,79,80.6
2015/7/19,81850,82.1,79,80.6
2015/7/19,78613,82.1,79,80.6
2015/7/19,76536,82.1,79,80.6
2015/7/19,75476,82.1,79,80.6
2015/7/19,74689,82.1,79,80.6
2015/7/19,75363,82.1,79,80.6
2015/7/19,79774,82.1,79,80.6
2015/7/19,86310,82.1,79,80.6
2015/7/19,92419,82.1,79,80.6
2015/7/19,97679,82.1,79,80.6
2015/7/19,101922,82.1,79,80.6
2015/7/19,105476,82.1,79,80.6
2015/7/19,108324,82.1,79,80.6
2015/7/19,110653,82.1,79,80.6
2015/7/19,112191,82.1,79,80.6
2015/7/19,113408,82.1,79,80.6
2015/7/19,113766,82.1,79,80.6
2015/7/19,112136,82.1,79,80.6
2015/7/19,108763,82.1,79,80.6
2015/7/19,106145,82.1,79,80.6
2015/7/19,102640,82.1,79,80.6
2015/7/19,95715,82.1,79,80.6
2015/7/20,88636,77.6,74.3,78.2
2015/7/20,83321,77.6,74.3,78.2
2015/7/20,79606,77.6,74.3,78.2
2015/7/20,77232,77.6,74.3,78.2
2015/7/20,76159,77.6,74.3,78.2
2015/7/20,77328,77.6,74.3,78.2
2015/7/20,80580,77.6,74.3,78.2
2015/7/20,85350,77.6,74.3,78.2
2015/7/20,91300,77.6,74.3,78.2
2015/7/20,97175,77.6,74.3,78.2
2015/7/20,102545,77.6,74.3,78.2
2015/7/20,107488,77.6,74.3,78.2
2015/7/20,111490,77.6,74.3,78.2
2015/7/20,114787,77.6,74.3,78.2
2015/7/20,117486,77.6,74.3,78.2
2015/7/20,118837,77.6,74.3,78.2
2015/7/20,119064,77.6,74.3,78.2
2015/7/20,119037,77.6,74.3,78.2
2015/7/20,117837,77.6,74.3,78.2
2015/7/20,115430,77.6,74.3,78.2
2015/7/20,112031,77.6,74.3,78.2
2015/7/20,109212,77.6,74.3,78.2
2015/7/20,105179,77.6,74.3,78.2
2015/7/20,97247,77.6,74.3,78.2
2015/7/21,89623,77.1,74.1,76
2015/7/21,83917,77.1,74.1,76
2015/7/21,79886,77.1,74.1,76
2015/7/21,77398,77.1,74.1,76
2015/7/21,76218,77.1,74.1,76
2015/7/21,77135,77.1,74.1,76
2015/7/21,80242,77.1,74.1,76
2015/7/21,84182,77.1,74.1,76
2015/7/21,89514,77.1,74.1,76
2015/7/21,94692,77.1,74.1,76
2015/7/21,99545,77.1,74.1,76
2015/7/21,104358,77.1,74.1,76
2015/7/21,108071,77.1,74.1,76
2015/7/21,110952,77.1,74.1,76
2015/7/21,113400,77.1,74.1,76
2015/7/21,114790,77.1,74.1,76
2015/7/21,115454,77.1,74.1,76
2015/7/21,115334,77.1,74.1,76
2015/7/21,114149,77.1,74.1,76
2015/7/21,111581,77.1,74.1,76
2015/7/21,107542,77.1,74.1,76
2015/7/21,104766,77.1,74.1,76
2015/7/21,101100,77.1,74.1,76
2015/7/21,93435,77.1,74.1,76
2015/7/22,85890,75.9,69.3,71.9
2015/7/22,80446,75.9,69.3,71.9
2015/7/22,76645,75.9,69.3,71.9
2015/7/22,74398,75.9,69.3,71.9
2015/7/22,73296,75.9,69.3,71.9
2015/7/22,74268,75.9,69.3,71.9
2015/7/22,77346,75.9,69.3,71.9
2015/7/22,81446,75.9,69.3,71.9
2015/7/22,86587,75.9,69.3,71.9
2015/7/22,91541,75.9,69.3,71.9
2015/7/22,96344,75.9,69.3,71.9
2015/7/22,101053,75.9,69.3,71.9
2015/7/22,104782,75.9,69.3,71.9
2015/7/22,108158,75.9,69.3,71.9
2015/7/22,111132,75.9,69.3,71.9
2015/7/22,113007,75.9,69.3,71.9
2015/7/22,113653,75.9,69.3,71.9
2015/7/22,113821,75.9,69.3,71.9
2015/7/22,112842,75.9,69.3,71.9
2015/7/22,110436,75.9,69.3,71.9
2015/7/22,106839,75.9,69.3,71.9
2015/7/22,104531,75.9,69.3,71.9
2015/7/22,100929,75.9,69.3,71.9
2015/7/22,93645,75.9,69.3,71.9
2015/7/23,86396,77.7,71.1,74.7
2015/7/23,81023,77.7,71.1,74.7
2015/7/23,77268,77.7,71.1,74.7
2015/7/23,74850,77.7,71.1,74.7
2015/7/23,73905,77.7,71.1,74.7
2015/7/23,74870,77.7,71.1,74.7
2015/7/23,78095,77.7,71.1,74.7
2015/7/23,82278,77.7,71.1,74.7
2015/7/23,87382,77.7,71.1,74.7
2015/7/23,93055,77.7,71.1,74.7
2015/7/23,98640,77.7,71.1,74.7
2015/7/23,104011,77.7,71.1,74.7
2015/7/23,108495,77.7,71.1,74.7
2015/7/23,112516,77.7,71.1,74.7
2015/7/23,115822,77.7,71.1,74.7
2015/7/23,118293,77.7,71.1,74.7
2015/7/23,119741,77.7,71.1,74.7
2015/7/23,120361,77.7,71.1,74.7
2015/7/23,119905,77.7,71.1,74.7
2015/7/23,117087,77.7,71.1,74.7
2015/7/23,113093,77.7,71.1,74.7
2015/7/23,110127,77.7,71.1,74.7
2015/7/23,106275,77.7,71.1,74.7
2015/7/23,98244,77.7,71.1,74.7
2015/7/24,90438,79.2,76.3,75.8
2015/7/24,84376,79.2,76.3,75.8
2015/7/24,80254,79.2,76.3,75.8
2015/7/24,77443,79.2,76.3,75.8
2015/7/24,75931,79.2,76.3,75.8
2015/7/24,76836,79.2,76.3,75.8
2015/7/24,79650,79.2,76.3,75.8
2015/7/24,83617,79.2,76.3,75.8
2015/7/24,89247,79.2,76.3,75.8
2015/7/24,95091,79.2,76.3,75.8
2015/7/24,101255,79.2,76.3,75.8
2015/7/24,106886,79.2,76.3,75.8
2015/7/24,111858,79.2,76.3,75.8
2015/7/24,116057,79.2,76.3,75.8
2015/7/24,119263,79.2,76.3,75.8
2015/7/24,121348,79.2,76.3,75.8
2015/7/24,122683,79.2,76.3,75.8
2015/7/24,123096,79.2,76.3,75.8
2015/7/24,121920,79.2,76.3,75.8
2015/7/24,118890,79.2,76.3,75.8
2015/7/24,114454,79.2,76.3,75.8
2015/7/24,111063,79.2,76.3,75.8
2015/7/24,106909,79.2,76.3,75.8
2015/7/24,99397,79.2,76.3,75.8
2015/7/25,91649,80.8,78.1,76.7
2015/7/25,85676,80.8,78.1,76.7
2015/7/25,81064,80.8,78.1,76.7
2015/7/25,77901,80.8,78.1,76.7
2015/7/25,75821,80.8,78.1,76.7
2015/7/25,75399,80.8,78.1,76.7
2015/7/25,75633,80.8,78.1,76.7
2015/7/25,76826,80.8,78.1,76.7
2015/7/25,81598,80.8,78.1,76.7
2015/7/25,88515,80.8,78.1,76.7
2015/7/25,95309,80.8,78.1,76.7
2015/7/25,100997,80.8,78.1,76.7
2015/7/25,106221,80.8,78.1,76.7
2015/7/25,110317,80.8,78.1,76.7
2015/7/25,113361,80.8,78.1,76.7
2015/7/25,115903,80.8,78.1,76.7
2015/7/25,117796,80.8,78.1,76.7
2015/7/25,118034,80.8,78.1,76.7
2015/7/25,116998,80.8,78.1,76.7
2015/7/25,113934,80.8,78.1,76.7
2015/7/25,109821,80.8,78.1,76.7
2015/7/25,106967,80.8,78.1,76.7
2015/7/25,103061,80.8,78.1,76.7
2015/7/25,96316,80.8,78.1,76.7
2015/7/26,89419,77.4,76.8,79.7
2015/7/26,83823,77.4,76.8,79.7
2015/7/26,79417,77.4,76.8,79.7
2015/7/26,76473,77.4,76.8,79.7
2015/7/26,74248,77.4,76.8,79.7
2015/7/26,73117,77.4,76.8,79.7
2015/7/26,72805,77.4,76.8,79.7
2015/7/26,73092,77.4,76.8,79.7
2015/7/26,77334,77.4,76.8,79.7
2015/7/26,84113,77.4,76.8,79.7
2015/7/26,90827,77.4,76.8,79.7
2015/7/26,96428,77.4,76.8,79.7
2015/7/26,101571,77.4,76.8,79.7
2015/7/26,106053,77.4,76.8,79.7
2015/7/26,109302,77.4,76.8,79.7
2015/7/26,111729,77.4,76.8,79.7
2015/7/26,113484,77.4,76.8,79.7
2015/7/26,114801,77.4,76.8,79.7
2015/7/26,114771,77.4,76.8,79.7
2015/7/26,113042,77.4,76.8,79.7
2015/7/26,109760,77.4,76.8,79.7
2015/7/26,107465,77.4,76.8,79.7
2015/7/26,104135,77.4,76.8,79.7
2015/7/26,96985,77.4,76.8,79.7
2015/7/27,89658,80.3,76.8,76.2
2015/7/27,84176,80.3,76.8,76.2
2015/7/27,80414,80.3,76.8,76.2
2015/7/27,77978,80.3,76.8,76.2
2015/7/27,77029,80.3,76.8,76.2
2015/7/27,78350,80.3,76.8,76.2
2015/7/27,81943,80.3,76.8,76.2
2015/7/27,86403,80.3,76.8,76.2
2015/7/27,92710,80.3,76.8,76.2
2015/7/27,99269,80.3,76.8,76.2
2015/7/27,106011,80.3,76.8,76.2
2015/7/27,112733,80.3,76.8,76.2
2015/7/27,118332,80.3,76.8,76.2
2015/7/27,122948,80.3,76.8,76.2
2015/7/27,126453,80.3,76.8,76.2
2015/7/27,128308,80.3,76.8,76.2
2015/7/27,129541,80.3,76.8,76.2
2015/7/27,129593,80.3,76.8,76.2
2015/7/27,127984,80.3,76.8,76.2
2015/7/27,125294,80.3,76.8,76.2
2015/7/27,121031,80.3,76.8,76.2
2015/7/27,118069,80.3,76.8,76.2
2015/7/27,112849,80.3,76.8,76.2
2015/7/27,104225,80.3,76.8,76.2
2015/7/28,95773,82.9,78.3,81.3
2015/7/28,89529,82.9,78.3,81.3
2015/7/28,84939,82.9,78.3,81.3
2015/7/28,81871,82.9,78.3,81.3
2015/7/28,80312,82.9,78.3,81.3
2015/7/28,80970,82.9,78.3,81.3
2015/7/28,84398,82.9,78.3,81.3
2015/7/28,88867,82.9,78.3,81.3
2015/7/28,94535,82.9,78.3,81.3
2015/7/28,101632,82.9,78.3,81.3
2015/7/28,107957,82.9,78.3,81.3
2015/7/28,114499,82.9,78.3,81.3
2015/7/28,120063,82.9,78.3,81.3
2015/7/28,124726,82.9,78.3,81.3
2015/7/28,127844,82.9,78.3,81.3
2015/7/28,129763,82.9,78.3,81.3
2015/7/28,130186,82.9,78.3,81.3
2015/7/28,129622,82.9,78.3,81.3
2015/7/28,128040,82.9,78.3,81.3
2015/7/28,125543,82.9,78.3,81.3
2015/7/28,121951,82.9,78.3,81.3
2015/7/28,118909,82.9,78.3,81.3
2015/7/28,113617,82.9,78.3,81.3
2015/7/28,104973,82.9,78.3,81.3
2015/7/29,96620,83.3,79.1,82.4
2015/7/29,90439,83.3,79.1,82.4
2015/7/29,85892,83.3,79.1,82.4
2015/7/29,83124,83.3,79.1,82.4
2015/7/29,81772,83.3,79.1,82.4
2015/7/29,82609,83.3,79.1,82.4
2015/7/29,86152,83.3,79.1,82.4
2015/7/29,90235,83.3,79.1,82.4
2015/7/29,95332,83.3,79.1,82.4
2015/7/29,101049,83.3,79.1,82.4
2015/7/29,107343,83.3,79.1,82.4
2015/7/29,113390,83.3,79.1,82.4
2015/7/29,118212,83.3,79.1,82.4
